,type,dir,prob,id_label,readable_label
85,Plane,../Image/All_Cropped\Plane\14.jpg,0.0019670450128614902,02690373-n,airliner
86,Plane,../Image/All_Cropped\Plane\15.jpg,0.00010460726480232552,02690373-n,airliner
87,Plane,../Image/All_Cropped\Plane\16.jpg,0.09557205438613892,02690373-n,airliner
88,Plane,../Image/All_Cropped\Plane\2.jpg,0.050203483551740646,02690373-n,airliner
89,Plane,../Image/All_Cropped\Plane\3.jpg,0.00020740226318594068,02690373-n,airliner
90,Plane,../Image/All_Cropped\Plane\4.jpg,0.012785913422703743,02690373-n,airliner
91,Plane,../Image/All_Cropped\Plane\5.jpg,0.19372807443141937,02690373-n,airliner
92,Plane,../Image/All_Cropped\Plane\6.jpg,0.8972418904304504,02690373-n,airliner
93,Plane,../Image/All_Cropped\Plane\7.jpg,0.3722997307777405,02690373-n,airliner
94,Plane,../Image/All_Cropped\Plane\8.jpg,0.0002957734977826476,02690373-n,airliner
95,Plane,../Image/All_Cropped\Plane\9.jpg,0.9832730293273926,02690373-n,airliner
96,Lighthouse,../Image/All_Cropped\Lighthouse\1.jpg,0.845749020576477,02814860-n,"beacon, lighthouse, beacon light, pharos"
97,Lighthouse,../Image/All_Cropped\Lighthouse\10.jpg,0.8850721120834351,02814860-n,"beacon, lighthouse, beacon light, pharos"
98,Lighthouse,../Image/All_Cropped\Lighthouse\11.jpg,0.9609626531600952,02814860-n,"beacon, lighthouse, beacon light, pharos"
99,Lighthouse,../Image/All_Cropped\Lighthouse\12.jpg,0.9642121195793152,02814860-n,"beacon, lighthouse, beacon light, pharos"
100,Lighthouse,../Image/All_Cropped\Lighthouse\13.jpg,0.018311336636543274,02814860-n,"beacon, lighthouse, beacon light, pharos"
101,Lighthouse,../Image/All_Cropped\Lighthouse\14.jpg,0.4904797375202179,02814860-n,"beacon, lighthouse, beacon light, pharos"
102,Lighthouse,../Image/All_Cropped\Lighthouse\15.jpg,0.845932126045227,02814860-n,"beacon, lighthouse, beacon light, pharos"
103,Lighthouse,../Image/All_Cropped\Lighthouse\16.jpg,0.003657613880932331,02814860-n,"beacon, lighthouse, beacon light, pharos"
104,Lighthouse,../Image/All_Cropped\Lighthouse\2.jpg,0.9252195954322815,02814860-n,"beacon, lighthouse, beacon light, pharos"
105,Lighthouse,../Image/All_Cropped\Lighthouse\3.jpg,0.2102431356906891,02814860-n,"beacon, lighthouse, beacon light, pharos"
106,Lighthouse,../Image/All_Cropped\Lighthouse\4.jpg,0.8942419290542603,02814860-n,"beacon, lighthouse, beacon light, pharos"
107,Lighthouse,../Image/All_Cropped\Lighthouse\5.jpg,0.9963132739067078,02814860-n,"beacon, lighthouse, beacon light, pharos"
108,Lighthouse,../Image/All_Cropped\Lighthouse\6.jpg,0.9737274050712585,02814860-n,"beacon, lighthouse, beacon light, pharos"
109,Lighthouse,../Image/All_Cropped\Lighthouse\7.jpg,0.007710516452789307,02814860-n,"beacon, lighthouse, beacon light, pharos"
110,Lighthouse,../Image/All_Cropped\Lighthouse\8.jpg,0.02686980552971363,02814860-n,"beacon, lighthouse, beacon light, pharos"
111,Lighthouse,../Image/All_Cropped\Lighthouse\9.jpg,0.24256488680839539,02814860-n,"beacon, lighthouse, beacon light, pharos"
112,Church,../Image/All_Cropped\Church\1.jpg,0.03424650803208351,03028079-n,"church, church building"
113,Church,../Image/All_Cropped\Church\10.jpg,0.7464094758033752,03028079-n,"church, church building"
114,Church,../Image/All_Cropped\Church\11.jpg,0.01291141752153635,03028079-n,"church, church building"
115,Church,../Image/All_Cropped\Church\12.jpg,0.18552914261817932,03028079-n,"church, church building"
116,Church,../Image/All_Cropped\Church\13.jpg,0.45797044038772583,03028079-n,"church, church building"
117,Church,../Image/All_Cropped\Church\14.jpg,0.0032860911451280117,03028079-n,"church, church building"
118,Church,../Image/All_Cropped\Church\15.jpg,0.021297920495271683,03028079-n,"church, church building"
119,Church,../Image/All_Cropped\Church\16.jpg,0.18507736921310425,03028079-n,"church, church building"
120,Church,../Image/All_Cropped\Church\2.jpg,0.5008898377418518,03028079-n,"church, church building"
121,Church,../Image/All_Cropped\Church\3.jpg,0.06755094230175018,03028079-n,"church, church building"
122,Church,../Image/All_Cropped\Church\4.jpg,0.8869600296020508,03028079-n,"church, church building"
123,Church,../Image/All_Cropped\Church\5.jpg,0.7592249512672424,03028079-n,"church, church building"
124,Church,../Image/All_Cropped\Church\6.jpg,0.001426368486136198,03028079-n,"church, church building"
125,Church,../Image/All_Cropped\Church\7.jpg,0.2705276608467102,03028079-n,"church, church building"
126,Church,../Image/All_Cropped\Church\8.jpg,0.9165714979171753,03028079-n,"church, church building"
127,Church,../Image/All_Cropped\Church\9.jpg,0.3359701633453369,03028079-n,"church, church building"
